ad_viz_plotval_data-45
Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,Method Description,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,County,Site Latitude,Site Longitude
02/23/2019,AQS,530010003,4,5.9,ug/m3 LC,33,RITZVILLE - ALDER ST,1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,771,Correlated Radiance Research M903 With Heated Inlet,36830,"Othello, WA",53,Washington,1,Adams,47.12,-118.3819
02/24/2019,AQS,530010003,4,3.8,ug/m3 LC,21,RITZVILLE - ALDER ST,1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,771,Correlated Radiance Research M903 With Heated Inlet,36830,"Othello, WA",53,Washington,1,Adams,47.12,-118.3819
02/25/2019,AQS,530010003,4,2.6,ug/m3 LC,14,RITZVILLE - ALDER ST,1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,771,Correlated Radiance Research M903 With Heated Inlet,36830,"Othello, WA",53,Washington,1,Adams,47.12,-118.3819
02/26/2019,AQS,530010003,4,2.2,ug/m3 LC,12,RITZVILLE - ALDER ST,1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,771,Correlated Radiance Research M903 With Heated Inlet,36830,"Othello, WA",53,Washington,1,Adams,47.12,-118.3819
02/27/2019,AQS,530010003,4,2.5,ug/m3 LC,14,RITZVILLE - ALDER ST,1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,771,Correlated Radiance Research M903 With Heated Inlet,36830,"Othello, WA",53,Washington,1,Adams,47.12,-118.3819
02/28/2019,AQS,530010003,4,5.8,ug/m3 LC,32,RITZVILLE - ALDER ST,1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,771,Correlated Radiance Research M903 With Heated Inlet,36830,"Othello, WA",53,Washington,1,Adams,47.12,-118.3819
03/01/2019,AQS,530010003,4,4.6,ug/m3 LC,26,RITZVILLE - ALDER ST,1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,771,Correlated Radiance Research M903 With Heated Inlet,36830,"Othello, WA",53,Washington,1,Adams,47.12,-118.3819
03/02/2019,AQS,530010003,4,2.8,ug/m3 LC,16,RITZVILLE - ALDER ST,1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,771,Correlated Radiance Research M903 With Heated Inlet,36830,"Othello, WA",53,Washington,1,Adams,47.12,-118.3819
03/03/2019,AQS,530010003,4,1.8,ug/m3 LC,10,RITZVILLE - ALDER ST,1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,771,Correlated Radiance Research M903 With Heated Inlet,36830,"Othello, WA",53,Washington,1,Adams,47.12,-118.3819
03/04/2019,AQS,530010003,4,2.9,ug/m3 LC,16,RITZVILLE - ALDER ST,1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,771,Correlated Radiance Research M903 With Heated Inlet,36830,"Othello, WA",53,Washington,1,Adams,47.12,-118.3819
