ad_viz_plotval_data-41
Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,Method Description,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,County,Site Latitude,Site Longitude
03/28/2021,AQS,410010004,3,3.8,ug/m3 LC,21,Baker City - US Forest Service (BFS),1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,771,Correlated Radiance Research M903 With Heated Inlet,,,41,Oregon,1,Baker,44.78822,-117.8446
03/29/2021,AQS,410010004,3,1.9,ug/m3 LC,11,Baker City - US Forest Service (BFS),1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,771,Correlated Radiance Research M903 With Heated Inlet,,,41,Oregon,1,Baker,44.78822,-117.8446
03/30/2021,AQS,410010004,3,5.9,ug/m3 LC,33,Baker City - US Forest Service (BFS),1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,771,Correlated Radiance Research M903 With Heated Inlet,,,41,Oregon,1,Baker,44.78822,-117.8446
03/31/2021,AQS,410010004,3,4.4,ug/m3 LC,24,Baker City - US Forest Service (BFS),1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,771,Correlated Radiance Research M903 With Heated Inlet,,,41,Oregon,1,Baker,44.78822,-117.8446
04/01/2021,AQS,410010004,3,5,ug/m3 LC,28,Baker City - US Forest Service (BFS),1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,771,Correlated Radiance Research M903 With Heated Inlet,,,41,Oregon,1,Baker,44.78822,-117.8446
04/02/2021,AQS,410010004,3,5.3,ug/m3 LC,29,Baker City - US Forest Service (BFS),1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,771,Correlated Radiance Research M903 With Heated Inlet,,,41,Oregon,1,Baker,44.78822,-117.8446
04/03/2021,AQS,410010004,3,4.7,ug/m3 LC,26,Baker City - US Forest Service (BFS),1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,771,Correlated Radiance Research M903 With Heated Inlet,,,41,Oregon,1,Baker,44.78822,-117.8446
04/04/2021,AQS,410010004,3,3.4,ug/m3 LC,19,Baker City - US Forest Service (BFS),1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,771,Correlated Radiance Research M903 With Heated Inlet,,,41,Oregon,1,Baker,44.78822,-117.8446
04/05/2021,AQS,410010004,3,3.1,ug/m3 LC,17,Baker City - US Forest Service (BFS),1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,771,Correlated Radiance Research M903 With Heated Inlet,,,41,Oregon,1,Baker,44.78822,-117.8446
04/06/2021,AQS,410010004,3,5.1,ug/m3 LC,28,Baker City - US Forest Service (BFS),1,100.0000,88502,Acceptable PM2.5 AQI & Speciation Mass,771,Correlated Radiance Research M903 With Heated Inlet,,,41,Oregon,1,Baker,44.78822,-117.8446
