ad_viz_plotval_data-43
Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,Method Description,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,County,Site Latitude,Site Longitude
02/25/2020,AQS,320030043,3,4.3,ug/m3 LC,24,Paul Meyer,1,100.0000,88101,PM2.5 - Local Conditions,238,Teledyne T640X at 16.67 LPM,29820,"Las Vegas-Henderson-Paradise, NV",32,Nevada,3,Clark,36.106389,-115.253333
02/26/2020,AQS,320030043,3,5.5,ug/m3 LC,31,Paul Meyer,1,100.0000,88101,PM2.5 - Local Conditions,238,Teledyne T640X at 16.67 LPM,29820,"Las Vegas-Henderson-Paradise, NV",32,Nevada,3,Clark,36.106389,-115.253333
02/27/2020,AQS,320030043,3,7,ug/m3 LC,39,Paul Meyer,1,100.0000,88101,PM2.5 - Local Conditions,238,Teledyne T640X at 16.67 LPM,29820,"Las Vegas-Henderson-Paradise, NV",32,Nevada,3,Clark,36.106389,-115.253333
02/28/2020,AQS,320030043,3,5.4,ug/m3 LC,30,Paul Meyer,1,100.0000,88101,PM2.5 - Local Conditions,238,Teledyne T640X at 16.67 LPM,29820,"Las Vegas-Henderson-Paradise, NV",32,Nevada,3,Clark,36.106389,-115.253333
02/29/2020,AQS,320030043,3,14.6,ug/m3 LC,61,Paul Meyer,1,100.0000,88101,PM2.5 - Local Conditions,238,Teledyne T640X at 16.67 LPM,29820,"Las Vegas-Henderson-Paradise, NV",32,Nevada,3,Clark,36.106389,-115.253333
03/01/2020,AQS,320030043,3,4.9,ug/m3 LC,27,Paul Meyer,1,100.0000,88101,PM2.5 - Local Conditions,238,Teledyne T640X at 16.67 LPM,29820,"Las Vegas-Henderson-Paradise, NV",32,Nevada,3,Clark,36.106389,-115.253333
03/02/2020,AQS,320030043,3,2.2,ug/m3 LC,12,Paul Meyer,1,100.0000,88101,PM2.5 - Local Conditions,238,Teledyne T640X at 16.67 LPM,29820,"Las Vegas-Henderson-Paradise, NV",32,Nevada,3,Clark,36.106389,-115.253333
03/03/2020,AQS,320030043,3,2.2,ug/m3 LC,12,Paul Meyer,1,100.0000,88101,PM2.5 - Local Conditions,238,Teledyne T640X at 16.67 LPM,29820,"Las Vegas-Henderson-Paradise, NV",32,Nevada,3,Clark,36.106389,-115.253333
03/04/2020,AQS,320030043,3,4.6,ug/m3 LC,26,Paul Meyer,1,100.0000,88101,PM2.5 - Local Conditions,238,Teledyne T640X at 16.67 LPM,29820,"Las Vegas-Henderson-Paradise, NV",32,Nevada,3,Clark,36.106389,-115.253333
03/05/2020,AQS,320030043,3,5.2,ug/m3 LC,29,Paul Meyer,1,100.0000,88101,PM2.5 - Local Conditions,238,Teledyne T640X at 16.67 LPM,29820,"Las Vegas-Henderson-Paradise, NV",32,Nevada,3,Clark,36.106389,-115.253333
